Section,University,Degree Name,Department,Major or Minor,Requirement Category,Mode,Course Code,Course Title,Course Description,Credits,Program URL,Degree Type,Entity,Issue,Degree Level,Source Catoid
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Global and International Planning,required,RSD 557,Problem Solvng Global Environs,"The grand challenges of the world’s environment today, such as the global refugee crisis, are highly complex. Cultural, economic, political, environmental, and technological issues are intertwined, and these grand global challenges demand creative problem solving. This course, therefore, introduces and leverages multiple creative problem solving and environmental design thinking strategies to prepare students for engaging some of the greatest challenges of human history.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Global and International Planning,required,URP 563,Cities and Globalization,"This seminar explores issues, trends, and debates in planning and development especially in the context of the Global South. The seminar focuses especially on the ways in which planning and development policies and strategies influence health equity in the Global South.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Site Planning and Real Estate,required,RSD 500,Process Real Estate Developmnt,Introduces the principles and processes of real estate development. Provides an overview of development of perspective from a real estate developer and understanding of myriad of fields of expertise.,3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Site Planning and Real Estate,required,URP 503,Strategies of Property Management,"Introduces strategies and methods of property management, including creating financial reports, knowledge of property marketing, understanding leasing contracts, awareness of emerging practices in energy management, evolving security and emergency procedures, and enhancing tenant relations. May be offered on an intermittent basis. Includes lectures, discussion and field work. Introduces strategies and methods of property management, including creating financial reports, knowledge of property marketing, understanding leasing contracts, awareness of emerging practices in energy management, evolving security and emergency procedures, and enhancing tenant relations. May be offered on an intermittent basis. Includes lectures, discussion and field work. This course is dual listed with END 403.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Site Planning and Real Estate,required,URP 515,Design for Real Estate Development if not taken in section Category 2: Design,"Course will examine selected topics in real estate development. Where appropriate, the course will incorporate guest speakers with expertise in real estate development, urban planning, architecture, environmental design, law, and community development, among other subjects. To solidly ground the classroom component of the course in a real-world context, the course will also require students to visit and analyze several development sites.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Site Planning and Real Estate,required,URP 525,Financing Development Projects 1,"Course is to familiarize future planning, design, and development practitioners with the complex process by which projects are actually brought into being.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Site Planning and Real Estate,required,URP 526,Site Planning & Design,"Examine the integration of requirements in site planning and design. Topics may include pedestrian movement and circulation; public transit; provisions for the handicapped; services and utilities; site assessment (including zoning, climate, topography, water and soil drainage, exploration, and testing); site work (including site preparation, earthwork, and foundations); site improvements (including landscaping); and sustainable design principles and standards.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Transportation,required,CIE 500,Special Topics,CIE 500 presents advanced topics in civil engineering to meet the needs and interests of students. LEC.,3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Transportation,required,URP 562,Transp Land Use & Urb Frm,This course is equivalent to END 562.,3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Planning Process,required,URP 567,Planning and Development Law,"Explores historical and legal foundations of planning and development. Provides a legal perspective on land use, zoning policies, environmental regulations, housing, and other areas of interested related to urban planning and development. Reviews political, legal, and administrative institutions related to the planning and development process. May be offered on an intermittent basis. This course is equivalent to END 567.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Planning Process,required,URP 636,Citizen Planning School: Regional Sustainability Through Community Engagement,"Citizen Planning School is a project-based, research-intensive, experiential learning course exploring the role of civic engagement in community-based planning and design efforts, promoting sustainable development in the Buffalo Niagara region through land use, transportation, housing, energy and climate, access to food, and more. Through a combination of academic preparation and first-hand experience engaging with diverse public constituencies, students will hone skills, identify key gaps in community planning, design, development, and set the stage for a more sustainable Buffalo Niagara. Citizen Planning School combines public engagement with action research to help meet the economic, environmental, and social challenges of the 21st century. Includes lectures, discussions, fieldwork, and site visits. This course is the same as END 636 and ARC 636.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Historic Preservation,required,URP 528,Foundations of Historic Preservation,"Historic preservation theory related to planning and design, emphasizing preservation practice, including tools of effective preservation, legislation, community planning roles, economics, adaptive use, and management. Involves lectures, discussions, and fieldwork. May be offered on an intermittent basis.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Historic Preservation,required,URP 529,Documentation and Field Methods in Historic Preservation,"Historic Preservation is not just about old buildings. It is the study of, and engagement with, the material fabric of our cultural past with the stories and history of people in place. This study and engagement requires a skill-set to document the physical place; the histories, and the stories. This course introduces students to the basic guidelines; standards; research methods, and documentation techniques used in historic preservation to identify and record historic structures and sites, and the historic context of people in place. The kinds of research techniques explored in this course include the development of site descriptions; creating historical narratives or both building and the people who lived in these buildings; reviewing existing scholarly and/or professional literature; collecting primary and secondary data; developing skills in architectural photography, and understanding the basics of documenting and analyzing historic material fabric and historic contexts. The course makes use of lectures; discussions, and fieldwork (as a class and individually) to introduce students to the various ways in which preservationists document historic sites and resources.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Environmental,required,URP 505,Climate Justice & Resilience,"This course introduces systems thinking, design and organizational frameworks to address the interrelated crises of climate change and social inequity in U.S. cities. The Just Transition is a framework meant to inspire movement from extractive to regenerative systems, but leaves of the specifics of such structural change up for further interpretation. This course asks how such a vision could intersect with planning practice- introducing students to design and systems thinking techniques to examine the socio-technical context, challenges, and opportunities that animate systems change in the built world. Students will learn through readings, discussions, lectures, and interactive workshops to develop interdisciplinary creative problem-solving skills for a just and resilient future.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Environmental,required,URP 511,Urban Planning Information Systems and Analysis,Provides a setting in which students build upon computing and analytic skills utilizing environmental information systems for supporting decision-making in urban planning.,3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Environmental,required,URP 523,Special Topics,"Special topic of particular interest not covered in the standard curriculum. Topic titles and content may vary from semester to semester and may be offered intermittently. Students should check with department and/or advisor for details, including repeat policy.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Environmental,required,URP 558,Design for Inclusive Environments,"This course is an introduction to inclusive design of places, products, and systems with a particular focus on the implications of a life span perspective. The aging of populations in industrialized countries and the disability rights movement have come together in a new paradigm often called “universal design,” or design of places, products environments, and information/communication systems that allow all people to use them effectively without the need for special accommodations. Although it originally emerged in disability and aging studies, this new paradigm is even more inclusive in outlook. Just as older people and people with disabilities have needs that are not met by traditional design strategies, there are clearly many other segments of the population who have likewise been ignored: children, left handed people, women, people of extremely short or tall stature, those who do not read the native language, and many others. This course is cross-listed with END 558.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Global/International,required,URP 576,Comp Intrntl Dvlpmnt Plng,"Provides a broad understanding of key issues and dilemmas of development and planning in non-western countries and binational development and planning in North America. issues covered by the course include the environment, gender, trade, property rights, and innovation,",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Internship/Independent Study,required,RSD 599,Environ Design Indepndnt Study,"Designed to add depth and breadth to a student’s degree program. Students electing this course must be accepted for work on a specific topic by a member of the faculty, and must have the approval of the department’s chair. Includes fieldwork, and may be offered on an intermittent basis. Permission of department required for registration.",1-4,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Internship/Independent Study,required,URP 545,Internship,Field experience working generally under the joint direction of a supervisor from the industry and a faculty advisor from the department. See department and/or advisor for additional information.,1-6,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Internship/Independent Study,required,URP 599,Independent Study,Supervised culminating project for the program. Students will present and discuss their work in progress in individual meetings with their advisor.,1-8,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Culminating Experience (3-6 credits),,,,,,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Master’s Thesis Track,required,URP 698,Masters Thesis Prepartn,"Students prepare a thesis proposal covering statement of issue, significance of issue, method of inquiry, and expected outcome.",3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Master’s Thesis Track,required,URP 699,Masters Thesis,Students prepare the thesis and defend it in front of their committee and peers.,1-6,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,Urban Planning MUP,Urban and Regional Planning,Major,Master’s Project Track,required,URP 697,Masters Project,Required course in the MUP curriculum in final semester of study. Students are responsible for submitting a project/report of professional quality.,3,https://catalogs.buffalo.edu/preview_program.php?poid=7632&catoid=19,,,,Graduate (Masters),19
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Urban and Public Policy Studies Core (6 credits),required,PSC 101,Introduction to American Politics (must be completed with a grade of “C” or better.),"This course introduces students to the theory and practice of the American political system. Students will come to know the basic functioning of American political institutions and understand the ways in which they have changed over the years. At the end of the course, they will be able to relate the institutions and behavior that have been discussed to a variety of core concepts and persistent problems that arise any time humans are confronted with the prospect of taking collective action. The course will cover how parties, interest groups, public opinion, the media, campaigns, and the institution of federalism influence the political process. Finally, students will become familiar with the scientific approach to the study of politics and develop an understanding of political science as a unique discipline.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Urban and Public Policy Studies Core (6 credits),required,SOC 101,Introduction to Sociology (must be completed with a grade of “C” or better.),"Sociology is the scientific study of human society and social life. In this course, we analyze how people influence and are influenced by other people and the social structures in which they live. We examine key concepts, theories, and ideas in sociology, including subfields such as culture, sex and gender, race and ethnicity, crime and deviance, and collective action and social movements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,AMS 145,Cities of the World,"This course gives students an introduction to urban studies that is historical, transnational and multidisciplinary. Starting with basic concepts such as “what is a city in today’s world?” it addresses some of the main analytical debates of the field today, including massive urban growth, urban inequality and segregation, the politics of urban space, suburban sprawl, ghettos, slums, and the explosion of informal settlements, gentrification, urban circulation systems, global cities and urban networks, and the promise and perils of cities for humans’ relationship to the environment.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,ECO 181,Introduction to Macroeconomics,"This course provides an overview of the fundamental economic principles and economic measures used to evaluate the economy, such as gross domestic product, the inflation rate, the unemployment rate, and federal deficits. The course examines how the economy functions, what causes economic difficulties, and the policies that are used to improve the functioning of the economy. This course may be taken independently of ECO 182 .",4,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,ECO 182,Introduction to Microeconomics,"This course provides an overview of how individuals and firms make decisions regarding the allocation of scarce resources to maximize the value they obtain from these resources. The course also looks at how markets are structured and how resource scarcity has caused markets to evolve. Finally, it addresses the debate on whether regulating markets can improve their functioning. This course may be taken independently of ECO 181 .",4,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,ECO 209,Introduction to Urban Economics,"This course explores how cities form and contribute to economic growth. It examines the role of cities in developed and developing countries, how economic activities are organized within cities, the economics of housing, transportation, pollution, property taxes, zoning, racial and income segregation, and urban poverty. ECO 209 and ECO 421 cannot both be taken for credit.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,END 120,Introduction to Urban Studies,"An introductory urban environments course. Studies how physical, design, social, political and economic forces interact to shape and reshape our urban environments. Examines concepts and content related to cities, suburbs, and metropolitan regions within and outside the U.S. From multidisciplinary perspectives, covers media images of cities and suburbs, patterns and trends in urban environments over time and place, urban observation, demographics, culture, and design. Assesses contemporary urban issues, including race relations, environmental issues, and population problems. Involves lectures, discussions, and fieldwork. Open to all SUNY undergraduate students.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,END 212,Urban Planning and Environmental Design,"Urban and Environmental Planning (END 212) provides an introduction to the planning, design, and development of cities, communities, and the natural environments in which they are situated, with the creation of sustainable communities as the overall goal. Through urban and environmental planning, sustainable neighborhoods are seen as places which maintain and restore our natural and built environments, thereby creating a higher quality of life for residents. Topics include the foundations of urban and environmental planning, techniques used, the development process, and urban design issues. Examines urban and environmental planning foci, such as urbanization, physical sprawl, environmental design, land use, sustainable development, neighborhood planning, transportation systems, historic preservation, and environmental assessment. Open to all undergraduates.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,GEO 102,Introduction to Human Geography,"Introduction to thinking about human activities from a geographic perspective. While considering the why of where, students will be exposed to the global dynamics of urbanization, industrialization, migration, economic development, international relations, geopolitics, and cultural geographies.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,SOC 206,Social Problems,"What constitutes a social problem, and who defines what a social problem is? Why do some social problems receive so much attention, while others are ignored? What are the consequences of defining social problems in a particular way? This course examines these questions drawing on case studies of contemporary social issues, on a wide range of topics such as income inequality, harassment, racism, mass incarceration, and immigration.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,SOC 229,Population Problems,"This course introduces concepts from demography and population research. Students will learn demographic theories and methods and topics such as the demographic transition of populations; population processes such as fertility, mortality, and migration; the impact of population change on social institutions; and the regional, national, and global effects of population growth.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Three Introductory Courses (9-11 credits),required,SSC 235,Introduction to Nonprofit Organizations,"This course is designed to introduce students to the nature of nonprofit organizations in the United States. It provides students with an understanding of what nonprofit organizations are, how they are structured, and how they differ from for-profit and government organizations in their form, operation, objectives, and outcomes. The course also examines the role that nonprofit organizations play within the broader economic and social ecosystem, and identifies some of the unique challenges and opportunities that nonprofit organizations face. Students will learn about a wide range of nonprofit organizations in the United States and how they aim to address a diverse set of issues in society.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Statistics course (4 credits),required,CEP 207,Introduction to Statistics and Computing,"Introduces the theoretical bases of descriptive and inferential statistics. Includes measures of central tendency, dispersion, and association; the normal t, chi-square and F-distributions; point and interval estimation; and hypothesis testing.",4,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Statistics course (4 credits),required,PSY 207,Psychological Statistics,Graphs; permutations; combinations; probability; regression; correlation; analysis of variance; descriptive and inferential statistics; parametric and nonparametric tests appropriate to psychological research. Three hours of lecture and one hour of recitation weekly.,4,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Statistics course (4 credits),required,SOC 294,Basic Statistics for Social Sciences,"This course introduces students to the vocabulary, concepts, and statistical techniques used by quantitative social scientists to describe and test hypotheses about the social world. Students will learn how to (1) describe data distributions, (2) formulate and test research hypotheses, (3) describe and probe the relationship between two or more factors, characteristics, or events in the social world, and (4) interpret and evaluate published statistics.",4,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Statistics course (4 credits),required,STA 119,Statistical Methods Lecture,"Covers topics in descriptive statistics, probability, inference, and experimental design, all of which are put together to draw conclusions from uncertainty through analysis of experimental data. Although a general statistical methods course, the material (through examples) is geared towards sciences majors, especially those in the health sciences. Looks into the underlying reasoning behind the techniques rather than just pure application. Students enrolled in this class have the additional resource of using the statistics lab for extra help which is located in 806 Kimball Tower.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Research Methods (3 credits),required,PSY 350,Scientific Inquiry in Psychology,"The research process; observational, correlational and survey, experimental techniques; nature of theory; hypothesis testing and empirical data; scientific knowledge and its applications.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Research Methods (3 credits),required,SOC 293,Social Research Methods,"This course is about using scientific rigor to examine the world around us. It requires re-evaluating everyday methods of gathering information and drawing conclusions and using theory, causal modeling, and carefully collected data to arrive at logical, complete, and better-supported explanations of events and social phenomena. Students will learn about and practice doing sociology. The skills developed provide the foundations necessary to conduct professional research and to become better consumers of information.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One Research Methods (3 credits),required,SSC 213,Social Research Methods,"Introduces procedures by which social scientists gather, analyze, and interpret information about the social world. Particularly emphasizes the use of campus-based resources for social service research.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Eight Advanced Courses (22-27 credits),,,,,,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One course from Section 1,required,GEO 366,Urban Geography,"Provides an introduction to the knowledge areas of urban systems and structure, and a brief overview of fundamentals and general information that one needs to build upon in order to become a professional urban geographer. The course examines the formation and growth dynamics of cities, interprets the mechanism under which the urban space functions, and observes the industrial, residential, migratory, environmental, planning and transportation aspects of urban society.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One course from Section 1,required,GEO 367,Urban Social Geography,"Examines human activities central to the internal working of cities in the context of globalization, fragmentation, and difference. Students will consider theories about how society and space mutually condition each other in processes of social stratification and discrimination that foster class, race, gender, and other differences and cause their expression on the urban landscape.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One course from Section 1,required,PSC 314,Public Policy Making,"This course looks at the policy-making process, broadly construed. This is not a course about specific health policy or specific educational policies. Instead, this course is about developing a toolkit for understanding the policy process or policy development in any substantive area. The course begins by looking at how policy-makers tend to view the world. What are the theoretical and empirical models they tend to use, and why? Next, the course considers different kinds of market failures and how each suggests that a different kind of governmental intrusion would be appropriate, along with how policy-makers test and evaluate policies. Finally, the course looks at how elected officials and other explicitly political forces affect the policy process, and how executives and legislatures control the policy process. This course is the same as SSC 314 , so the course-repeat rules will apply.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,One course from Section 1,required,SOC 348,Urban Sociology,"Scholars from a variety of disciplines study cities, suburbs, and metropolises, among other spatial phenomena. In this course we will explore their ideas taking a sociological approach to urban trends and city life more specifically. We will discuss sociological theories and research about the development and consequences of cities and city life, the spatial patterns of metropolitan areas, and the sources of inequality in urban areas in addition to many other topics. This course is the same as SSC 347 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,APY 427,Comparative Urbanism,"Considers the origin of the city, starting with Mesopotamia. Defines urban and civilization, examines the urban environment, and compares the archaeological city to the modern city.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,ECO 421,Urban Economics,"This course explores theories of the formation, existence, and growth of urban economies, the relationship between where production is located and industrial organization and trade, and the internal organization of cities. It further covers land and housing markets, pricing and resource allocation in urban transportation, the economics of local government, local public goods, property taxes, and zoning, and the economics of income and race segregation in urban areas. ECO 421 and ECO 209 cannot both be taken for credit.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,END 301,Perspectives On Land Use and Development,"Covers concepts and practices of urban land use and development in U.S. Topics include zoning, growth management, site design, environmental issues and land use evolution. Involves lectures, discussions, and fieldwork.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,END 308,Health and Urban Environments,"Explores current health issues found in urban and physical environments. Examines diverse public health conditions, including environmentally-caused diseases, pollution-related diseases, aging populations, and the globalization of illness. Considers various community-based social and physical environmental solutions. Involves lectures, discussions, and fieldwork. May be offered on an intermittent basis.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,END 312,Design of Cities,"Traces evolution of urban form and character from Greek city-states to the present. Emphasizes how technological, social, economic, and political changes affect urban layout and functioning. This course is the same as ARC 316 .",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,END 313,Local Government Policy and Politics,"Provides insights to the process and outcomes of local government decision-making. Topics include the types and powers of various local government entities, including: the influence of politics, how governments determine agendas, and implement projects/policies. May be offered on an intermittent basis.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,EVS 317,The Politics of Sustainability,"Focuses on the relationship between environmental problems and the political process. Explores definitions of an environmentally sustainable society. Then we attempt to answer the question of “how to get there from here.” This involves developing a theory of social change by examining a number of case studies. We also study local environmental controversies from a political perspective through firsthand involvement or guest speakers. We also look at national and international environmental conflicts, such as the backlash against mainstream environmentalism created by the “Wise Use” movement and contemporary political forces championing property rights and states’ rights. This course is the same as LAW 317, and course repeat rules will apply.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Urban and Public Policy Studies, BA",Social Science Interdisciplinary,Major,Seven courses from Section 2,required,EVS 330,Sustainability and Community,"This course looks at how communities play a role in environmental change. How does a community’s actions develop into protection of environmental resources? Students will study how rural, urban and global communities, environmental issues differ and in what ways they are similar. How do different communities learn from each other and adapt the actions and methods used to the differing needs and circumstances of their own communities? In addition to looking at how communities address such issues as degraded water quality and hazardous waste dumps, it will also look at how to develop sustainable solutions through policies that promote green codes for government/community buildings, urban farming and the development of alternative energy industries (e.g. wind and solar farms).",3,https://catalogs.buffalo.edu/preview_program.php?poid=5869&catoid=17,BA,,,Undergraduate,17
